sog,ship_heading,wind_speed,wind_direction,air_temperature,air_pressure,mean_draft,teu_str,td,tb,ship_breadth,reference_anemometer_height,anemometer_ht_design_draft,design_transverse_projected_area,type_stawind_vessel,super_structure_stawind_vessel,vessel_id,relative_wind_direction,wind_resistance
11.21,319.01,7.897398696,122.3731252,9.113333333,1020.606667,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,134.3143836252827,0.0
11.3,320.47,7.897398696,122.3731252,9.113333333,1020.606667,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,130.62905660734083,0.0
11.29,319.03,7.897398696,122.3731252,9.113333333,1020.606667,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,133.77015380433397,0.0
11.16,320.49,7.897398696,122.3731252,9.113333333,1020.606667,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,131.47262843042415,0.0
11.0,322.01,7.897398696,122.3731252,9.113333333,1020.606667,11.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,129.38756338727757,0.0
10.9,321.87,10.35452082,46.50610189,8.61,1020.873333,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.063007242521735,0.0
10.95,320.51,10.35452082,46.50610189,8.61,1020.873333,11.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.022661624680744,0.0
11.38,321.95,10.35452082,46.50610189,8.61,1020.873333,11.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,58.07483623021051,0.0
11.4,321.96,10.35452082,46.50610189,8.61,1020.873333,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,58.02993763613631,0.0
11.4,320.53,10.35452082,46.50610189,8.61,1020.873333,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.12398367737036,0.0
11.3,320.54,10.35452082,46.50610189,8.61,1020.873333,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.31200211850543,0.0
11.25,321.86,10.35452082,46.50610189,8.61,1020.873333,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,58.39435813391573,0.0
11.1,320.56,10.35452082,46.50610189,8.61,1020.873333,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.690256784230904,0.0
11.02,320.57,10.35452082,46.50610189,8.61,1020.873333,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.8408300437498,0.0
11.0,321.88,10.35452082,46.50610189,8.61,1020.873333,11.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,58.86408475599329,0.0
10.9,320.58,10.35452082,46.50610189,8.61,1020.873333,11.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.072458931021536,0.0
10.93,320.59,10.35452082,46.50610189,8.61,1020.873333,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.00394634580008,0.0
10.93,320.6,14.08318351,49.66890577,7.6,1021.79,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.16304952657343,0.0
10.8,322.3,14.08318351,49.66890577,7.6,1021.79,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,65.94517713379496,0.0
10.8,320.62,14.08318351,49.66890577,7.6,1021.79,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.38063787570192,0.0
10.59,324.09,14.08318351,49.66890577,7.6,1021.79,11.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,64.79321429784656,0.0
10.47,324.88,14.08318351,49.66890577,7.6,1021.79,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,64.33154712343422,0.0
10.37,324.89,14.08318351,49.66890577,7.6,1021.79,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,64.49640261915641,0.0
10.3,322.08,14.08318351,49.66890577,7.6,1021.79,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.02665446227407,0.0
10.3,320.65,14.08318351,49.66890577,7.6,1021.79,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,68.26468826905662,0.0
10.1,322.26,14.08318351,49.66890577,7.6,1021.79,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.23167636918974,0.0
10.1,322.1,14.08318351,49.66890577,7.6,1021.79,11.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.37034859971331,0.0
10.1,322.37,14.08318351,49.66890577,7.6,1021.79,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.13639969789455,0.0
10.0,323.95,14.08318351,49.66890577,7.6,1021.79,11.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,65.95045531241833,0.0
9.88,322.39,23.84981114,47.37375535,6.216666667,1022.246667,11.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,65.52937677579428,0.0
9.8,322.39,23.84981114,47.37375535,6.216666667,1022.246667,11.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,65.67071201490275,0.0
9.79,320.71,23.84981114,47.37375535,6.216666667,1022.246667,11.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.14445484614726,0.0
9.56,320.72,23.84981114,47.37375535,6.216666667,1022.246667,11.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.55211771970035,0.0
9.34,320.72,23.84981114,47.37375535,6.216666667,1022.246667,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.95273149407498,0.0
9.3,320.73,23.84981114,47.37375535,6.216666667,1022.246667,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,68.01701357055852,0.0
9.25,320.74,23.84981114,47.37375535,6.216666667,1022.246667,11.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,68.0996523054264,0.0
9.2,320.74,23.84981114,47.37375535,6.216666667,1022.246667,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,68.19121065237125,0.0
9.15,322.34,23.84981114,47.37375535,6.216666667,1022.246667,11.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.87456387644728,0.0
9.04,322.56,23.84981114,47.37375535,6.216666667,1022.246667,11.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.87964002422225,0.0
9.0,320.76,23.84981114,47.37375535,6.216666667,1022.246667,11.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,68.54088702495696,0.0
8.96,322.57,23.84981114,47.37375535,6.216666667,1022.246667,11.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,67.01517276255083,0.0
8.89,322.58,23.93556614,42.42288583,5.116666667,1023.31,11.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,62.81236637676091,0.0
8.89,324.47,23.93556614,42.42288583,5.116666667,1023.31,11.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.18523738740204,0.0
8.82,322.48,23.93556614,42.42288583,5.116666667,1023.31,11.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,63.01846880266507,0.0
8.88,322.39,23.93556614,42.42288583,5.116666667,1023.31,11.36,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,62.99369729014676,0.0
8.87,322.49,23.93556614,42.42288583,5.116666667,1023.31,11.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,62.924308721771,0.0
8.84,324.07,23.93556614,42.42288583,5.116666667,1023.31,11.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.61240526978245,0.0
8.85,320.82,23.93556614,42.42288583,5.116666667,1023.31,11.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,64.4081226475001,0.0
8.8,325.07,23.93556614,42.42288583,5.116666667,1023.31,11.38,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.82011306059365,0.0
8.86,322.52,23.93556614,42.42288583,5.116666667,1023.31,11.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,62.91545057978575,0.0
8.87,322.43,23.93556614,42.42288583,5.116666667,1023.31,11.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,62.976201279265545,0.0
8.96,322.64,23.93556614,42.42288583,5.116666667,1023.31,11.375,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,62.641340639802536,0.0
9.08,322.91,23.93556614,42.42288583,5.116666667,1023.31,11.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,62.205581787901885,0.0
19.31,151.79,32.39916438,331.0796179,0.943333333,1026.783333,13.305,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,177.50677610049993,0.0
19.51,152.64,32.39916438,331.0796179,0.943333333,1026.783333,13.29,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,174.38632395478814,0.0
19.57,154.02,32.39916438,331.0796179,0.943333333,1026.783333,13.36,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,169.39116652382825,0.0
19.27,153.46,32.39916438,331.0796179,0.943333333,1026.783333,13.315,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,171.72096823953146,0.0
19.34,155.03,32.39916438,331.0796179,0.943333333,1026.783333,13.34,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,166.23999109582851,0.0
19.46,153.98,32.39916438,331.0796179,0.943333333,1026.783333,13.33,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,169.6835627926481,0.0
17.99,123.29,32.39916438,331.0796179,0.943333333,1026.783333,13.36,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-115.09725833034634,0.0
18.46,124.35,32.39916438,331.0796179,0.943333333,1026.783333,13.37,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-114.96850660985126,0.0
18.81,126.39,32.39916438,331.0796179,0.943333333,1026.783333,13.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-116.9005094250077,0.0
19.27,123.74,32.39916438,331.0796179,0.943333333,1026.783333,13.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-110.81506461954052,0.0
18.91,125.17,32.39916438,331.0796179,0.943333333,1026.783333,13.325,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-114.49817760971638,0.0
18.62,121.66,32.39916438,331.0796179,0.943333333,1026.783333,13.33,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-110.27074198836294,0.0
18.68,116.28,30.4547179,335.6450269,1.69,1026.84,13.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-97.30165294934795,0.0
18.41,110.37,30.4547179,335.6450269,1.69,1026.84,13.345,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-91.76168829214055,0.0
18.45,109.19,30.4547179,335.6450269,1.69,1026.84,13.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-90.44189413955127,0.0
18.76,117.96,30.4547179,335.6450269,1.69,1026.84,13.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-98.97667315109845,0.0
18.85,117.95,30.4547179,335.6450269,1.69,1026.84,13.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-98.65990937654021,0.0
19.02,116.98,30.4547179,335.6450269,1.69,1026.84,13.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-96.96890311095058,0.0
18.89,116.39,30.4547179,335.6450269,1.69,1026.84,13.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-96.73337683569929,0.0
18.85,115.29,30.4547179,335.6450269,1.69,1026.84,13.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-95.63580577878207,0.0
18.94,118.99,30.4547179,335.6450269,1.69,1026.84,13.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-99.5802889444866,0.0
18.87,116.95,30.4547179,335.6450269,1.69,1026.84,13.365,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-97.43602453585129,0.0
18.83,115.27,30.4547179,335.6450269,1.69,1026.84,13.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-95.67858599131137,0.0
18.92,109.34,30.4547179,335.6450269,1.69,1026.84,13.385,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-89.21380689271224,0.0
18.98,107.32,31.39712325,330.0915908,1.55,1025.78,13.365,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-92.62247885661208,0.0
18.9,97.33,31.39712325,330.0915908,1.55,1025.78,13.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-83.20461509085128,0.0
19.04,97.33,31.39712325,330.0915908,1.55,1025.78,13.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-82.83695673157372,0.0
19.48,96.72,31.39712325,330.0915908,1.55,1025.78,13.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-81.15665889713705,0.0
19.47,94.73,31.39712325,330.0915908,1.55,1025.78,13.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-79.48471986637229,0.0
19.35,88.79,31.39712325,330.0915908,1.55,1025.78,13.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-74.9126818670492,0.0
19.57,88.66,31.39712325,330.0915908,1.55,1025.78,13.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-74.3155348719855,0.0
19.68,88.22,31.39712325,330.0915908,1.55,1025.78,13.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-73.72657429675047,0.0
19.81,87.65,31.39712325,330.0915908,1.55,1025.78,13.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-72.99948514361283,0.0
19.8,86.48,31.39712325,330.0915908,1.55,1025.78,13.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-72.12645508236088,0.0
19.75,86.01,31.39712325,330.0915908,1.55,1025.78,13.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-71.87607377641666,0.0
19.71,84.69,31.39712325,330.0915908,1.55,1025.78,13.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-70.96252442778615,0.0
19.74,86.01,30.74107362,321.6363021,0.36,1025.176667,13.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.59342292636471,0.0
19.75,86.01,30.74107362,321.6363021,0.36,1025.176667,13.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.56872029128647,0.0
19.83,86.54,30.74107362,321.6363021,0.36,1025.176667,13.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.80951253868557,0.0
19.98,86.09,30.74107362,321.6363021,0.36,1025.176667,13.405,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.06721029723552,0.0
20.0,86.54,30.74107362,321.6363021,0.36,1025.176667,13.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-78.38682667746689,0.0
19.93,87.68,30.74107362,321.6363021,0.36,1025.176667,13.4,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-79.50775909491884,0.0
20.08,86.09,30.74107362,321.6363021,0.36,1025.176667,13.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-77.82108753560973,0.0
19.72,84.69,30.74107362,321.6363021,0.36,1025.176667,13.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-77.55669723140458,0.0
19.4,79.22,30.74107362,321.6363021,0.36,1025.176667,13.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-73.92106098434652,0.0
19.56,77.9,30.74107362,321.6363021,0.36,1025.176667,13.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-72.54697960598473,0.0
18.46,58.24,30.74107362,321.6363021,0.36,1025.176667,13.415,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-60.20882880118028,0.0
18.18,53.42,30.74107362,321.6363021,0.36,1025.176667,13.39,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-57.278513495982445,0.0
18.09,49.72,30.5455785,320.0702486,0.32,1025.47,13.395,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-55.936368222678695,0.0
18.3,48.56,30.5455785,320.0702486,0.32,1025.47,13.41,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,-54.83996785396918,0.0
12.3,190.35,9.651844628,281.0066872,1.65,1024.54,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.98739058782465,0.0
11.87,186.47,9.651844628,281.0066872,1.65,1024.54,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,63.84765009655039,0.0
12.07,174.48,9.651844628,281.0066872,1.65,1024.54,14.445,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,72.97112376887175,0.0
14.37,178.53,9.651844628,281.0066872,1.65,1024.54,14.445,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,64.19031084589193,0.0
14.63,183.82,9.651844628,281.0066872,1.65,1024.54,14.455,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.883612932646514,0.0
14.65,187.81,9.651844628,281.0066872,1.65,1024.54,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,57.10299185606427,0.0
14.7,203.56,9.651844628,281.0066872,1.65,1024.54,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,46.652466157011744,0.0
14.8,218.39,9.651844628,281.0066872,1.65,1024.54,14.46,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,37.22803387844544,0.0
14.8,219.5,9.651844628,281.0066872,1.65,1024.54,14.455,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,36.54441785493006,0.0
14.83,219.51,9.651844628,281.0066872,1.65,1024.54,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,36.50400521431584,0.0
14.83,218.43,9.651844628,281.0066872,1.65,1024.54,14.46,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,37.16953865831976,0.0
14.95,217.39,9.651844628,281.0066872,1.65,1024.54,14.46,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,37.671911650946214,0.0
14.9,215.85,19.97417645,306.8185993,4.313333333,1024.653333,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.8521559428852,0.0
14.9,218.46,19.97417645,306.8185993,4.313333333,1024.653333,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.85480502502993,0.0
15.11,224.41,19.97417645,306.8185993,4.313333333,1024.653333,14.465,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,55.09059690042295,0.0
15.06,220.69,19.97417645,306.8185993,4.313333333,1024.653333,14.46,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,57.92359174598376,0.0
15.01,218.49,19.97417645,306.8185993,4.313333333,1024.653333,14.455,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.65775745106094,0.0
15.04,218.5,19.97417645,306.8185993,4.313333333,1024.653333,14.46,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.60277620434373,0.0
15.12,218.36,19.97417645,306.8185993,4.313333333,1024.653333,14.455,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.58230553839542,0.0
15.08,222.51,19.97417645,306.8185993,4.313333333,1024.653333,14.455,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,56.5374064726543,0.0
15.11,223.56,19.97417645,306.8185993,4.313333333,1024.653333,14.455,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,55.71651699239876,0.0
15.11,221.82,19.97417645,306.8185993,4.313333333,1024.653333,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,57.00506882998968,0.0
14.84,222.64,19.97417645,306.8185993,4.313333333,1024.653333,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,56.797960709159405,0.0
14.8,224.67,19.97417645,306.8185993,4.313333333,1024.653333,14.445,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,55.346519352132795,0.0
14.8,221.85,21.04083045,314.0155733,5.076666667,1025.32,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,62.94543918470427,0.0
14.74,223.61,21.04083045,314.0155733,5.076666667,1025.32,14.445,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.68150879110143,0.0
14.8,220.68,21.04083045,314.0155733,5.076666667,1025.32,14.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,63.85839162550227,0.0
14.96,216.77,21.04083045,314.0155733,5.076666667,1025.32,14.445,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.6647978483336,0.0
15.1,217.18,21.04083045,314.0155733,5.076666667,1025.32,14.45,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.08795581773107,0.0
15.18,216.45,21.04083045,314.0155733,5.076666667,1025.32,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.52264696056196,0.0
15.08,216.8,21.04083045,314.0155733,5.076666667,1025.32,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.42491877657561,0.0
15.26,216.04,21.04083045,314.0155733,5.076666667,1025.32,14.445,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.70332105739497,0.0
15.21,215.93,21.04083045,314.0155733,5.076666667,1025.32,14.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.88113265273833,0.0
15.3,216.06,21.04083045,314.0155733,5.076666667,1025.32,14.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.61522308882036,0.0
15.28,216.63,21.04083045,314.0155733,5.076666667,1025.32,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.20064601005565,0.0
15.19,216.86,21.04083045,314.0155733,5.076666667,1025.32,14.445,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,66.18012381529137,0.0
15.3,217.65,18.57082382,327.9552029,4.98,1026.33,14.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,76.8189151785953,0.0
15.3,217.66,18.57082382,327.9552029,4.98,1026.33,14.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,76.8102570315191,0.0
15.31,216.99,18.57082382,327.9552029,4.98,1026.33,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,77.37034153388915,0.0
15.24,216.0,18.57082382,327.9552029,4.98,1026.33,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,78.38937092252202,0.0
15.28,216.14,18.57082382,327.9552029,4.98,1026.33,14.445,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,78.1786224097212,0.0
15.3,216.58,18.57082382,327.9552029,4.98,1026.33,14.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,77.74961410964919,0.0
15.3,218.43,18.57082382,327.9552029,4.98,1026.33,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,76.14575714250542,0.0
15.3,216.6,18.57082382,327.9552029,4.98,1026.33,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,77.73213921203889,0.0
15.33,217.74,18.57082382,327.9552029,4.98,1026.33,14.44,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,76.67676290742862,0.0
15.32,217.75,18.57082382,327.9552029,4.98,1026.33,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,76.68953177235169,0.0
15.3,218.81,18.57082382,327.9552029,4.98,1026.33,14.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,75.81938611699812,0.0
15.39,216.21,18.57082382,327.9552029,4.98,1026.33,14.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,77.87675631543532,0.0
15.4,221.04,8.780560824,325.5746598,5.556666667,1026.286667,14.435,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,59.95388866882749,0.0
15.3,225.67,8.780560824,325.5746598,5.556666667,1026.286667,14.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,57.24909443718317,0.0
15.26,223.89,8.780560824,325.5746598,5.556666667,1026.286667,14.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,58.45807096800412,0.0
15.3,219.97,8.780560824,325.5746598,5.556666667,1026.286667,14.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.87318946605323,0.0
15.23,219.02,8.780560824,325.5746598,5.556666667,1026.286667,14.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.65469113251843,0.0
15.21,219.99,8.780560824,325.5746598,5.556666667,1026.286667,14.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.07338107893707,0.0
15.15,220.0,8.780560824,325.5746598,5.556666667,1026.286667,14.43,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.213480215221615,0.0
15.2,218.9,8.780560824,325.5746598,5.556666667,1026.286667,14.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.8061094467231,0.0
15.3,220.02,8.780560824,325.5746598,5.556666667,1026.286667,14.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.83610984902647,0.0
15.25,219.04,8.780560824,325.5746598,5.556666667,1026.286667,14.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.590487699257544,0.0
15.28,220.04,8.780560824,325.5746598,5.556666667,1026.286667,14.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,60.873433291417655,0.0
15.14,219.06,8.780560824,325.5746598,5.556666667,1026.286667,14.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,61.84841610328563,0.0
15.23,218.96,15.44765763,325.5513837,6.53,1026.153333,14.425,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,73.79454758223434,0.0
15.39,219.12,15.44765763,325.5513837,6.53,1026.153333,14.42,A,13.0,7.55,42.8,18.7,42.15,1403.003248,CC,LB,1004,73.33444542160541,0.0
