sog,vessel_id,ship_heading,wind_speed,wind_direction,mean_draft,teu_str,td,tb,ship_breadth,reference_anemometer_height,anemometer_ht_design_draft,design_transverse_projected_area,type_stawind_vessel,super_structure_stawind_vessel
16.59,1004,210.33,9.709899966082611,53.20351138447219,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.5,1004,208.85,9.709899966082611,53.20351138447219,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.62,1004,207.74,9.709899966082611,53.20351138447219,14.935,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.65,1004,211.89,9.709899966082611,53.20351138447219,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.59,1004,211.08,11.188957398694654,57.822984602152005,14.915,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.7,1004,211.81,11.188957398694654,57.822984602152005,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
16.93,1004,209.84,11.188957398694654,57.822984602152005,14.915,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.26,1004,209.19,11.188957398694654,57.822984602152005,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.66,1004,209.59,11.188957398694654,57.822984602152005,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.97,1004,210.81,11.188957398694654,57.822984602152005,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.99,1004,213.94,11.188957398694654,57.822984602152005,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.83,1004,212.43,11.188957398694654,57.822984602152005,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.82,1004,206.5,11.188957398694654,57.822984602152005,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,209.29,11.188957398694654,57.822984602152005,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,209.06,11.188957398694654,57.822984602152005,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.17,1004,209.31,11.188957398694654,57.822984602152005,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.09,1004,208.24,12.263227162093262,61.57171180865481,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.9,1004,210.12,12.263227162093262,61.57171180865481,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.89,1004,210.86,12.263227162093262,61.57171180865481,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.86,1004,209.71,12.263227162093262,61.57171180865481,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.76,1004,205.82,12.263227162093262,61.57171180865481,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.69,1004,200.87,12.263227162093262,61.57171180865481,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.75,1004,199.95,12.263227162093262,61.57171180865481,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.8,1004,200.25,12.263227162093262,61.57171180865481,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.8,1004,199.96,12.263227162093262,61.57171180865481,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.8,1004,201.41,12.263227162093262,61.57171180865481,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,214.9,12.263227162093262,61.57171180865481,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.14,1004,216.25,12.263227162093262,61.57171180865481,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,217.01,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,216.02,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.01,1004,215.19,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.66,1004,204.88,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.77,1004,202.75,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.93,1004,206.6,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.09,1004,212.55,12.798665372628152,64.00313993743917,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.11,1004,213.58,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.14,1004,213.59,12.798665372628152,64.00313993743917,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,212.91,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,213.6,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,213.6,12.798665372628152,64.00313993743917,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.16,1004,212.58,13.231814853637,59.19503177462997,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,210.87,13.231814853637,59.19503177462997,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,210.88,13.231814853637,59.19503177462997,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.9,1004,208.73,13.231814853637,59.19503177462997,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.92,1004,209.05,13.231814853637,59.19503177462997,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.01,1004,208.14,13.231814853637,59.19503177462997,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.96,1004,209.83,13.231814853637,59.19503177462997,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.9,1004,208.14,13.231814853637,59.19503177462997,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.94,1004,208.15,13.231814853637,59.19503177462997,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.01,1004,208.39,13.231814853637,59.19503177462997,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.93,1004,208.16,13.231814853637,59.19503177462997,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.92,1004,207.07,13.231814853637,59.19503177462997,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,205.95,14.133992231518077,65.00801931561618,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.94,1004,205.12,14.133992231518077,65.00801931561618,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,205.96,14.133992231518077,65.00801931561618,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,208.11,14.133992231518077,65.00801931561618,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.16,1004,211.98,14.133992231518077,65.00801931561618,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.16,1004,213.9,14.133992231518077,65.00801931561618,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,211.61,14.133992231518077,65.00801931561618,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,212.51,14.133992231518077,65.00801931561618,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.14,1004,211.5,14.133992231518077,65.00801931561618,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.16,1004,209.28,14.133992231518077,65.00801931561618,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,210.97,14.133992231518077,65.00801931561618,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.16,1004,212.69,14.133992231518077,65.00801931561618,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.15,1004,211.71,12.941884945088653,56.61066990040409,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.18,1004,211.52,12.941884945088653,56.61066990040409,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,209.3,12.941884945088653,56.61066990040409,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.29,1004,209.3,12.941884945088653,56.61066990040409,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.31,1004,209.55,12.941884945088653,56.61066990040409,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.31,1004,208.48,12.941884945088653,56.61066990040409,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.24,1004,209.16,12.941884945088653,56.61066990040409,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.14,1004,209.67,12.941884945088653,56.61066990040409,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.09,1004,208.18,12.941884945088653,56.61066990040409,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.99,1004,208.86,12.941884945088653,56.61066990040409,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.9,1004,206.76,12.941884945088653,56.61066990040409,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.75,1004,205.39,12.941884945088653,56.61066990040409,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.64,1004,204.91,13.3853163731017,51.14440575807791,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.65,1004,207.76,13.3853163731017,51.14440575807791,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.6,1004,207.77,13.3853163731017,51.14440575807791,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.64,1004,207.18,13.3853163731017,51.14440575807791,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.78,1004,211.14,13.3853163731017,51.14440575807791,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.86,1004,210.63,13.3853163731017,51.14440575807791,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.95,1004,211.72,13.3853163731017,51.14440575807791,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18,1004,212.34,13.3853163731017,51.14440575807791,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.16,1004,212.35,13.3853163731017,51.14440575807791,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.37,1004,213.81,13.3853163731017,51.14440575807791,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.24,1004,208.54,13.3853163731017,51.14440575807791,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.3,1004,208.24,13.3853163731017,51.14440575807791,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.3,1004,207.33,13.37883406876509,47.911103535558624,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.36,1004,210.44,13.37883406876509,47.911103535558624,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.3,1004,210.45,13.37883406876509,47.911103535558624,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.35,1004,209.25,13.37883406876509,47.911103535558624,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.4,1004,208.57,13.37883406876509,47.911103535558624,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.31,1004,208.57,13.37883406876509,47.911103535558624,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.3,1004,208.33,13.37883406876509,47.911103535558624,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.23,1004,209.77,13.37883406876509,47.911103535558624,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.19,1004,209.26,13.37883406876509,47.911103535558624,14.885,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,208.34,13.37883406876509,47.911103535558624,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.26,1004,208.35,13.37883406876509,47.911103535558624,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.32,1004,210.94,13.37883406876509,47.911103535558624,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.44,1004,209.67,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.22,1004,211.13,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.12,1004,210.06,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.04,1004,211.14,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.23,1004,211.04,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.27,1004,210.51,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,210.51,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.07,1004,206.16,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.13,1004,206.16,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.33,1004,207.41,14.056622295889698,48.36909262270598,14.89,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.25,1004,211.16,14.056622295889698,48.36909262270598,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,210.53,14.056622295889698,48.36909262270598,14.895,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,211.07,16.78163043429388,41.15054674273054,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.2,1004,210.1,16.78163043429388,41.15054674273054,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.31,1004,209.48,16.78163043429388,41.15054674273054,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.35,1004,212.23,16.78163043429388,41.15054674273054,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.44,1004,214.77,16.78163043429388,41.15054674273054,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.43,1004,211.73,16.78163043429388,41.15054674273054,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.45,1004,210.55,16.78163043429388,41.15054674273054,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.53,1004,207.83,16.78163043429388,41.15054674273054,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.54,1004,207.84,16.78163043429388,41.15054674273054,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.3,1004,208.23,16.78163043429388,41.15054674273054,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.27,1004,208.67,16.78163043429388,41.15054674273054,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.27,1004,207.85,16.78163043429388,41.15054674273054,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.16,1004,205.66,16.934984281983063,40.97103941743438,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.06,1004,205.66,16.934984281983063,40.97103941743438,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.99,1004,206.22,16.934984281983063,40.97103941743438,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.12,1004,207.35,16.934984281983063,40.97103941743438,14.915,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.12,1004,207.47,16.934984281983063,40.97103941743438,14.915,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.01,1004,204.02,16.934984281983063,40.97103941743438,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.95,1004,205.38,16.934984281983063,40.97103941743438,14.915,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.06,1004,208.39,16.934984281983063,40.97103941743438,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
18.1,1004,208.71,16.934984281983063,40.97103941743438,14.915,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.98,1004,208.15,16.934984281983063,40.97103941743438,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.67,1004,208.16,16.934984281983063,40.97103941743438,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.6,1004,207.37,16.934984281983063,40.97103941743438,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.6,1004,206.89,16.88503226529891,39.36134155359372,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.5,1004,205.6,16.88503226529891,39.36134155359372,14.9,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.5,1004,206.25,16.88503226529891,39.36134155359372,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.6,1004,206.26,16.88503226529891,39.36134155359372,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.62,1004,205.52,16.88503226529891,39.36134155359372,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.82,1004,206.26,16.88503226529891,39.36134155359372,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.9,1004,207.39,16.88503226529891,39.36134155359372,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.9,1004,208.18,16.88503226529891,39.36134155359372,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.94,1004,211.94,16.88503226529891,39.36134155359372,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.9,1004,214.75,16.88503226529891,39.36134155359372,14.905,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.79,1004,210.87,16.88503226529891,39.36134155359372,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.81,1004,206.93,16.88503226529891,39.36134155359372,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.8,1004,205.63,16.531336003368136,48.678657533001285,14.91,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
17.38,1004,206.28,16.531336003368136,48.678657533001285,14.915,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
15.12,1004,206.29,16.531336003368136,48.678657533001285,14.935,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
14.59,1004,206.29,16.531336003368136,48.678657533001285,14.935,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
14.44,1004,203.55,16.531336003368136,48.678657533001285,14.945,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
14.33,1004,202.75,16.531336003368136,48.678657533001285,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
14.28,1004,202.24,16.531336003368136,48.678657533001285,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
14.19,1004,198.97,16.531336003368136,48.678657533001285,14.935,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
11.21,1004,198.97,16.531336003368136,48.678657533001285,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.62,1004,210.67,16.531336003368136,48.678657533001285,14.94,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,210.68,16.531336003368136,48.678657533001285,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,210.68,16.531336003368136,48.678657533001285,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.56,1004,209.2,16.736257794363443,51.70186466650978,14.935,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,208.54,16.736257794363443,51.70186466650978,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.31,1004,203.99,16.736257794363443,51.70186466650978,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.3,1004,202.39,16.736257794363443,51.70186466650978,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.3,1004,204.53,16.736257794363443,51.70186466650978,14.935,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.39,1004,207.39,16.736257794363443,51.70186466650978,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,212.62,16.736257794363443,51.70186466650978,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.45,1004,213.4,16.736257794363443,51.70186466650978,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.4,1004,212,16.736257794363443,51.70186466650978,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.36,1004,212.19,16.736257794363443,51.70186466650978,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.28,1004,212.2,16.736257794363443,51.70186466650978,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.2,1004,213.41,16.736257794363443,51.70186466650978,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.2,1004,211.49,15.62118290400024,56.99018036215152,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.2,1004,213.41,15.62118290400024,56.99018036215152,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.2,1004,215.26,15.62118290400024,56.99018036215152,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.12,1004,222.97,15.62118290400024,56.99018036215152,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.1,1004,224.7,15.62118290400024,56.99018036215152,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.19,1004,220.62,15.62118290400024,56.99018036215152,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.24,1004,223.16,15.62118290400024,56.99018036215152,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.3,1004,224.71,15.62118290400024,56.99018036215152,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.3,1004,224.71,15.62118290400024,56.99018036215152,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.15,1004,207.32,15.62118290400024,56.99018036215152,14.935,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.26,1004,207.32,15.62118290400024,56.99018036215152,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.21,1004,206.34,15.62118290400024,56.99018036215152,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.2,1004,205.24,14.458850254516388,65.59535715903624,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.2,1004,206.34,14.458850254516388,65.59535715903624,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.3,1004,212.65,14.458850254516388,65.59535715903624,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.3,1004,212.03,14.458850254516388,65.59535715903624,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.34,1004,216.12,14.458850254516388,65.59535715903624,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.43,1004,218.83,14.458850254516388,65.59535715903624,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,218.73,14.458850254516388,65.59535715903624,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.55,1004,220.33,14.458850254516388,65.59535715903624,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.6,1004,219.97,14.458850254516388,65.59535715903624,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.42,1004,209.52,14.458850254516388,65.59535715903624,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,206.35,14.458850254516388,65.59535715903624,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.56,1004,211.09,14.458850254516388,65.59535715903624,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.6,1004,211.2,13.730621111107588,67.89282178499681,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.68,1004,212.67,13.730621111107588,67.89282178499681,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.6,1004,218.04,13.730621111107588,67.89282178499681,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.6,1004,226.29,13.730621111107588,67.89282178499681,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.57,1004,228.56,13.730621111107588,67.89282178499681,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.58,1004,219.56,13.730621111107588,67.89282178499681,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.6,1004,213.46,13.730621111107588,67.89282178499681,14.92,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.69,1004,214.15,13.730621111107588,67.89282178499681,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.7,1004,214.05,13.730621111107588,67.89282178499681,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.7,1004,212.8,13.730621111107588,67.89282178499681,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.7,1004,212.8,13.730621111107588,67.89282178499681,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.74,1004,211.11,13.730621111107588,67.89282178499681,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.8,1004,211.54,13.79280195017965,68.04414674100452,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.7,1004,212.8,13.79280195017965,68.04414674100452,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.6,1004,213.47,13.79280195017965,68.04414674100452,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.62,1004,213.47,13.79280195017965,68.04414674100452,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.6,1004,214.99,13.79280195017965,68.04414674100452,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,215.32,13.79280195017965,68.04414674100452,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,215.32,13.79280195017965,68.04414674100452,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,215.32,13.79280195017965,68.04414674100452,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,214.07,13.79280195017965,68.04414674100452,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,214.07,13.79280195017965,68.04414674100452,14.925,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.52,1004,216.65,13.79280195017965,68.04414674100452,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
10.5,1004,214.08,13.79280195017965,68.04414674100452,14.93,A,13,7.55,42.8,18.7,42.15,1403.003248,CC,LB
